X,Y,ID,OBJECTID,TYPE,SOURCE,DATE_,CONTROL,LOCATION,COLOR,LADDER,Primary_St,Cross_Stre,CrossType,TOOLTIP
-118.271546975059195,34.058061036153575,4862,16640,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,Burlington Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.268831397002714,34.056984617245476,4863,16641,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Union Dr,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.268815794691122,34.056858738778061,4864,16642,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,Union Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.269168938865349,34.056887058136859,4865,16643,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Union Dr,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.269205192525106,34.057021785031189,4866,16644,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,Union Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.267210671651554,34.056186953396157,4867,16645,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,Valencia St,White Controlled Crosswalk,White Controlled Crosswalk
-118.267369301338292,34.056133703194391,4868,16646,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Valencia St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.267406902375924,34.056269080341949,4869,16647,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,Valencia St,White Controlled Crosswalk,White Controlled Crosswalk
-118.265594783254826,34.055623718329365,4870,16648,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Winter St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.265526937653334,34.05548221902361,4871,16649,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,Winter St,White Controlled Crosswalk,White Controlled Crosswalk
-118.265697098160032,34.055553445244627,4872,16650,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.263724598483634,34.054848229930691,4873,16651,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Lucas Av,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.263688605707117,34.054712759798583,4874,16652,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,Lucas Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.263809052117864,34.05463920231535,4875,16653,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Lucas Av,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.263845899011272,34.054778591301776,4876,16654,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,Lucas Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.261949152299195,34.054088916875237,4877,16655,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Bixel St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.261894223571218,34.053961512716398,4878,16656,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,Bixel St,White Controlled Crosswalk,White Controlled Crosswalk
-118.262196104641291,34.053966178509199,4879,16657,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Bixel St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.262215475566435,34.0540962336121,4880,16658,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,Bixel St,White Controlled Crosswalk,White Controlled Crosswalk
-118.260773363269749,34.053481611322916,4881,16659,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,St Paul Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.260936300782674,34.053438859497007,4882,16660,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,St Paul Av,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.260974189685086,34.053575802138198,4883,16661,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,St Paul Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.259737087401902,34.053195723547255,4884,16662,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Beaudry Av,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259761213752711,34.053008037034864,4885,16663,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,Beaudry Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.259890333284091,34.053143238516761,4886,16664,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,Beaudry Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.311088889428092,33.727050505937747,4887,16665,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,19th ST,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.311219827232577,33.726964118790889,4888,16666,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Western Av,19th ST,White Controlled Crosswalk,White Controlled Crosswalk
-118.311436738977832,33.727098404276042,4889,16667,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,19th ST,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.311883610154368,33.731680595741473,4890,16668,1,1,2005-12-01T00:00:00.000Z,2,0,0,0,Dodson Av,14th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.311874995332175,33.733314600183689,4891,16669,1,1,2005-12-01T00:00:00.000Z,2,180,0,0,Dodson Av,Averill Park Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.314907699918649,33.736370772673602,4892,16670,1,1,2005-12-01T00:00:00.000Z,4,90,0,1,9th St,Malgren Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.316546700741682,33.736373981992408,4893,16671,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Western Av,9th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.316378997693135,33.736192005475154,4894,16672,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,9th St,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.316577400097074,33.736076264997223,4895,16673,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Western Av,9th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.316725778022857,33.736265123712222,4896,16674,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,9th St,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.315225084976319,33.738434388907017,4897,16675,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,Bynner Dr,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.31503454378533,33.738363490600065,4898,16676,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Western Av,Bynner Dr,White Controlled Crosswalk,White Controlled Crosswalk
-118.314999324498061,33.738211877597969,4899,16677,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,Bynner Dr,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.318811835907582,33.739157446971703,4900,16678,1,1,2005-12-01T00:00:00.000Z,4,180,0,1,Miraleste Dr,Chandeleur Dr,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.310073612207773,33.741969015472272,4901,16679,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Weymouth Av,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.310264333413983,33.741920501546211,4902,16680,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Western Av,Weymouth Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.310382941904834,33.742094294297686,4903,16681,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Weymouth Av,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.30972828655068,33.74349697800244,4904,16682,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Western Av,1St St,White Controlled Crosswalk,White Controlled Crosswalk
-118.309599126020785,33.743358948289782,4905,16683,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,1St St,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.309804203143457,33.743283876770306,4906,16684,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Western Av,1St St,White Controlled Crosswalk,White Controlled Crosswalk
-118.309925261180453,33.743424059192414,4907,16685,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,1St St,Western Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.256430036425058,33.978493183279326,4908,16686,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Central Av,68th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.256287227070274,33.978410959179129,4909,16687,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,68th St,Central Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.256300136335341,33.982017496436697,4910,16688,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Gage Av,Central Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.256448089473196,33.98182494686484,4911,16689,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Central Av,Gage Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.256600220857294,33.981987163268968,4912,16690,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Gage Av,Central Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.256449500477714,33.985794241420777,4913,16692,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Central Av,60th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.256449567095672,33.985641077285671,4914,16693,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Central Av,60th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.256311234283842,33.989321626686305,4915,16694,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Slauson Av,Central Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.256447974337888,33.989215131781513,4916,16695,1,1,2005-12-01T00:00:00.000Z,1,180,0,0,Central Av,Slauson Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.256581437458522,33.989320379929801,4917,16696,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Slauson Av,Central Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.260732310481927,33.989285474581671,4918,16697,1,1,2005-12-01T00:00:00.000Z,1,90,0,0,Slauson Av,Mckinley Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.260906809028981,33.989283172664678,4919,16698,1,1,2005-12-01T00:00:00.000Z,1,270,0,0,Slauson Av,Mckinley Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.26504421463234,33.989233719160637,4920,16699,3,1,2005-12-01T00:00:00.000Z,1,90,1,0,Slauson Av,Avalon Bl,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.26519660405171,33.989131985085429,4921,16700,3,1,2005-12-01T00:00:00.000Z,1,180,1,0,Avalon Bl,Slauson Av,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.265342568464817,33.989231685056708,4922,16701,3,1,2005-12-01T00:00:00.000Z,1,270,1,0,Slauson Av,Avalon Bl,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.265194001350253,33.987246814591771,4923,16702,1,1,2005-12-01T00:00:00.000Z,1,0,0,0,Avalon Bl,59th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.257808117788898,34.048070384220438,4924,16703,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,7th St,Hope St,White Controlled Crosswalk,White Controlled Crosswalk
-118.256976819489324,34.048767467540294,4925,16704,3,1,2005-12-01T00:00:00.000Z,1,45,1,0,Hope St,Wilshire Bl,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.2569580350292,34.048591153793083,4926,16705,3,1,2005-12-01T00:00:00.000Z,1,135,1,0,Wilshire Bl,Hope St,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.257145790778281,34.048585784892701,4927,16706,3,1,2005-12-01T00:00:00.000Z,1,225,1,0,Hope St,Wilshire Bl,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.257188170899525,34.048738782571846,4928,16707,3,1,2005-12-01T00:00:00.000Z,1,315,1,0,Wilshire Bl,Hope St,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.258699517786582,34.048777415036554,4929,16708,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Flower St,7th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258671066776543,34.048626003587508,4930,16709,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,7th St,Flower St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258865449960282,34.048599361538123,4931,16710,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Flower St,7th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258894879692704,34.048770147431959,4932,16711,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,7th St,Flower St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258079986648937,34.049442351620947,4933,16712,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Flower St,Wilshire Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.258055065983882,34.049298233070296,4934,16713,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,Wilshire Bl,Flower St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258246509660182,34.049263628774739,4935,16714,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Flower St,Wilshire Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.258262004904481,34.049431310905547,4936,16715,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,Wilshire Bl,Flower St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259148889282585,34.050157853656664,4937,16716,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Figueroa St,Wilshire Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.25913012785729,34.049987758931074,4938,16717,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,Wilshire Bl,Figueroa St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259338636239988,34.049953782517143,4939,16718,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Figueroa St,Wilshire Bl,White Controlled Crosswalk,White Controlled Crosswalk
-118.259373424450757,34.050143834222546,4940,16719,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,Wilshire Bl,Figueroa St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259765695294547,34.049494596069643,4941,16720,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Figueroa St,7th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259748507417669,34.049319927300196,4942,16721,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,7th St,Figueroa St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259976363371806,34.04926800828175,4943,16722,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Figueroa St,7th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.260029891322318,34.049478075792301,4944,16723,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,7th St,Figueroa St,White Controlled Crosswalk,White Controlled Crosswalk
-118.260420088335323,34.05081572073847,4945,16724,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,Wilshire Bl,Francisco St,White Controlled Crosswalk,White Controlled Crosswalk
-118.26061220792387,34.050940286332221,4946,16725,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,Wilshire Bl,Francisco St,White Controlled Crosswalk,White Controlled Crosswalk
-118.25906152949716,34.0516413297753,4947,16726,1,1,2005-12-01T00:00:00.000Z,2,45,0,0,Fremont Av,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258422325008198,34.050938317473651,4948,16727,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Figueroa St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258379674412012,34.05075283774579,4949,16728,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,Figueroa St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258609178250055,34.050738447591336,4950,16729,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Figueroa St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258650661457366,34.050923121066774,4951,16730,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,Figueroa St,White Controlled Crosswalk,White Controlled Crosswalk
-118.257355258493007,34.050219904835835,4952,16731,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Flower St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.257330203159555,34.05007392746397,4953,16732,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,6th St,Flower St,White Controlled Crosswalk,White Controlled Crosswalk
-118.257512755263349,34.050051113660103,4954,16733,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Flower St,6th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.257565416913451,34.05022613802042,4955,16734,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,6th St,Flower St,White Controlled Crosswalk,White Controlled Crosswalk
-118.262631552319093,34.048695439222527,4956,16735,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,8th St,Francisco St,White Controlled Crosswalk,White Controlled Crosswalk
-118.262787647825292,34.04865204976317,4957,16736,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Francisco St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.261131849165494,34.04805029478193,4958,16737,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Figueroa St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.261065688514506,34.047876550687697,4959,16738,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,8th St,Figueroa St,White Controlled Crosswalk,White Controlled Crosswalk
-118.261307916402913,34.0478354948741,4960,16739,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Figueroa St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.261356296006781,34.048042504118754,4961,16740,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,8th St,Figueroa St,White Controlled Crosswalk,White Controlled Crosswalk
-118.260033784751457,34.047345918741541,4962,16741,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Flower St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259999084829019,34.047186828311304,4963,16742,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,8th St,Flower St,White Controlled Crosswalk,White Controlled Crosswalk
-118.237940183594887,34.046780820463866,4964,16743,1,1,2006-03-01T00:00:00.000Z,2,90,0,0,Traction Av,Alameda St,White Controlled Crosswalk,White Controlled Crosswalk
-118.194776176930873,34.121815010708872,4965,16744,3,1,2006-03-01T00:00:00.000Z,2,0,1,0,Nolden St,Stratford Rd,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.194697177833618,34.121743170544143,4966,16745,3,1,2006-03-01T00:00:00.000Z,2,90,1,0,Stratford Rd,Nolden St,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.260186121187346,34.047182448810482,4967,16746,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Flower St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.260231401766745,34.047337047501728,4968,16747,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,8th St,Flower St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258954270061821,34.046652931616649,4969,16748,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Hope St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.2589416881125,34.046503365004924,4970,16749,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,8th St,Hope St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259113396778019,34.046482798798706,4971,16750,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Hope St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.259150155952966,34.046638115757027,4972,16751,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,8th St,Hope St,White Controlled Crosswalk,White Controlled Crosswalk
-118.257866396415793,34.045931924184949,4973,16752,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Grand Av,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.257834506749006,34.045787416613258,4974,16753,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,8th St,Grand Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.258011757923043,34.045776251209233,4975,16754,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Grand Av,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.258050271179457,34.04592693178104,4976,16755,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,8th St,Grand Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.257419594896035,34.046415335793171,4977,16756,1,1,2005-12-01T00:00:00.000Z,1,225,0,1,Grand Av,Midblock,White Controlled Crosswalk,White Controlled Crosswalk
-118.256807701885819,34.045242066752664,4978,16757,1,1,2005-12-01T00:00:00.000Z,1,45,0,0,Olive St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.256771290290928,34.045100286639226,4979,16758,1,1,2005-12-01T00:00:00.000Z,1,135,0,0,8th St,Olive St,White Controlled Crosswalk,White Controlled Crosswalk
-118.256950807075341,34.045088831286002,4980,16759,1,1,2005-12-01T00:00:00.000Z,1,225,0,0,Olive St,8th St,White Controlled Crosswalk,White Controlled Crosswalk
-118.256989307295342,34.045240929419144,4981,16760,1,1,2005-12-01T00:00:00.000Z,1,315,0,0,8th St,Olive St,White Controlled Crosswalk,White Controlled Crosswalk
-118.256103968016149,34.045995645599831,4982,16761,1,1,2005-12-01T00:00:00.000Z,1,45,0,1,Olive St,Midblock,White Controlled Crosswalk,White Controlled Crosswalk
